Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Observation Status],[Reporting Type],[Units]
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2015","50.5","2015","","","","","Central Statistics Organization (CSO), Ministry of Public Health (MoPH), ICF. Afghanistan Demographic and Health Survey 2015. Kabul, Afghanistan: Central Statistics Organization; 2017.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2017","53.4","2016 - 2017","","","","","Afghanistan Living Conditions Survey 2016-17. Kabul: Central Statistics Organization (CSO); 2018.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2018","58.8","2018","","","","","Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2020","61.8","2019 - 2020","","","","","Afghanistan 2019-2020 Income, Expenditure & Labour Force Survey; National Statistics and Information Authority","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1990","93","1990","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1991","92.6","1991","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1992","86.4","1992","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1993","87.2","1993","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1994","89.1","1994","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1995","89.1","1995","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1996","91.2","1996","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1997","98.8","1997","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1998","99.1","1998","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","1999","99","1999","","","","","Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2000","99.1","2000","","","","","Multiple Indicator Cluster Survey Report Albania 2000. Tirana: National Institute of Statistics, United Nations Children’s Fund (UNICEF); 2000.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2002","98","2002","","","","","Albania Poverty Assessment. Report No. 26213-AL. Washington DC: World Bank; 2003.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2005","99.8","2005","","","","","Albanian National Institute of Statistics. Albania Multiple Indicator Cluster Survey 2005, Final Report. Tirana, Albania: Albanian National Institute of Statistics; 2007.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2009","99.3","2008 - 2009","","","","","Institute of Statistics, Institute of Public Health [Albania], ICF Macro. Albania Demographic and Health Survey 2008-09. Tirana, Albania: Institute of Statistics, Institute of Public Health, ICF Macro; 2010.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2018","99.8","2017 - 2018","","","","","Institute of Statistics, Institute of Public Health, and ICF. 2018. Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF.","","2022 Country Consultation: provided N/A feedback. report as is?","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2000","79.2542149136349","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2001","79.1117525852792","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2002","79.2931648530573","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2003","79.3714300465077","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2004","80.3127740306696","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2005","81.6209157300099","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2006","82.6178121473067","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2007","83.9642979060468","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2008","84.8560573160154","2008","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2009","85.7235479586888","2009","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2010","85.6315410401664","2010","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2011","85.404243660542","2011","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2012","85.4466633056947","2012","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2013","85.4419226483657","2013","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2014","84.8751954211759","2014","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2015","84.7045095007612","2015","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2016","84.8886900555181","2016","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2017","84.7906584601236","2017","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2018","84.7842533559943","2018","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2019","84.5374327282527","2019","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2020","84.58732241848","2020","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2021","85.2233456649583","2021","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2022","85.4516462249089","2022","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","12","Algeria","1992","76.5","1992","","","","","Enquête Algérienne sur la Santé de la Mère et de l'Enfant. Rapport Principal. Alger: Ministère de la Santé et de la Population, Office National des Statistique, Ligue des Etats Arabes; 1993 (in French).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","12","Algeria","2006","95.2","2006","","","","","Enquête nationale à indicateurs multiples. République Algérienne Démocratique et Populaire 2006. Rapport Principal. Alger: Ministère de la Santé, de la Population et de la Réforme Hospitalière, Office National des Statistiques, Fonds des Nations unies pour l’enfance (UNICEF), Fonds des Nations Unies pour la Population (UNFPA); 2008 (in French).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","12","Algeria","2013","96.6","2012 - 2013","","","","","Enquête par Grappes à Indicateurs Multiples (MICS) [Multiple Indicator Cluster Survey (MICS)] République Algérienne Démocratique et Populaire 2012-2013. Rapport final. Algérie: Ministère de la Santé, de la Population et de la Réforme Hospitalière, Fonds des Nations unies pour l’enfance (UNICEF), Fonds des Nations Unies pour la Population (FNUAP/UNFPA); 2015 (in French).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","12","Algeria","2019","98.8","2018 - 2019","","","","","Enquête par grappes à indicateurs multiples (MICS) Algérie, 2018-2019. Alger: Ministère de la Santé, de la Population et de la Réforme Hospitalière; 2020 (in French).","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2000","62.322144216863","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2001","65.0119444877409","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2002","67.3748694528757","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2003","70.0039095989404","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2004","71.9396683365663","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2005","73.8528580852308","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2006","76.1038251302208","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2007","78.3508481149886","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2008","80.7914943279498","2008","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2009","82.7352887596067","2009","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2010","84.0660683810052","2010","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2011","85.6826553207167","2011","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2012","87.2624388961583","2012","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2013","88.6186783036856","2013","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2014","89.7802545516757","2014","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2015","90.5601592034816","2015","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2016","91.336923484866","2016","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2017","92.0889675905945","2017","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2018","92.8061078163094","2018","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2019","93.201024216997","2019","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2020","93.7078068554316","2020","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2021","94.2610986317125","2021","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","15","Northern Africa","2022","94.7700003283087","2022","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","20","Andorra","2015","100","2015","","","","","Department d'Estadistica, Govern d'Andorra. Data provided to Unicef via country consultation 2019.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","20","Andorra","2016","100","2016","","","","","Department d'Estadistica, Govern d'Andorra. Data provided to Unicef via country consultation 2019.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","20","Andorra","2017","100","2017","","","","","Department d'Estadistica, Govern d'Andorra. Data provided to Unicef via country consultation 2019.","","","C","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2000","99.3933478866095","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2001","99.390160421735","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2002","99.3547748223069","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2003","99.3384361385614","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2004","99.3549015238533","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2005","99.3645997378022","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2006","99.3170137697025","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","21","Northern America","2007","99.2849907776256","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2023)","","","N","A","G","PERCENT"
