Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Reporting Type],[Sex],[Units]
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","30","Eastern Asia","2007","3.451","2007","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","30","Eastern Asia","2012","3.3","2012","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","30","Eastern Asia","2017","3.691","2017","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","30","Eastern Asia","2022","2.762","2022","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","31","Azerbaijan","2011","11","2011","","","","","DHS 2011","","No wealth and education in datasets","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","32","Argentina","2020","15.45","2019-20","","","","","MICS 2019-20","","The sample was national and urban","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","34","Southern Asia","2002","56.57","2002","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","34","Southern Asia","2007","49.399","2007","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","34","Southern Asia","2012","45.981","2012","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","34","Southern Asia","2017","33.475","2017","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","34","Southern Asia","2022","25.526","2022","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","35","South-Eastern Asia","2002","21.725","2002","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","35","South-Eastern Asia","2007","19.143","2007","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","35","South-Eastern Asia","2012","17.683","2012","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","35","South-Eastern Asia","2017","16.468","2017","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","35","South-Eastern Asia","2022","16.568","2022","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","50","Bangladesh","2019","51.42","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","51","Armenia","2016","5.3","2015-16","","","","","DHS 2015-16",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","52","Barbados","2012","29.246","2012","","","","","MICS 2012","","Includes reference to visiting unions","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","56","Belgium","2019","0.002","2019","","","","","Statistics Belgium derived from the Population register, 2020","","The estimate is generated from the population register and includes married or in legal cohabitation before the age of 15, without checking the age-difference with their partner","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","62","Central and Southern Asia","2002","54.904","2002","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","62","Central and Southern Asia","2007","47.761","2007","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","62","Central and Southern Asia","2012","44.33","2012","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","62","Central and Southern Asia","2017","32.46","2017","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","62","Central and Southern Asia","2022","24.912","2022","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","64","Bhutan","2010","25.8","2010","","","","","MICS 2010",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","68","Bolivia (Plurinational State of)","2016","19.661","2016","","","","","DHS (EDSA) 2016",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","70","Bosnia and Herzegovina","2012","3.496","2011-12","","","","","MICS 2011-12",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","76","Brazil","2006","26.178","2006","","","","","PNDS 2006",""," ","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","84","Belize","2016","33.5","2015-16","","","","","MICS 2015-16","","Includes reference to visiting unions","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","90","Solomon Islands","2015","21.282","2015","","","","","DHS 2015",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","104","Myanmar","2016","16.024","2015-16","","","","","DHS 2015-16",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","108","Burundi","2017","18.98","2016-17","","","","","DHS 2016-17",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","112","Belarus","2019","4.7","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","116","Cambodia","2014","18.503","2014","","","","","DHS 2014",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","120","Cameroon","2018","29.824","2018","","","","","DHS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","132","Cabo Verde","2018","8.4","2018","","","","","DHS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","140","Central African Republic","2019","61","2018-19","","","","","MICS 2018-19",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","143","Central Asia","2002","13.276","2002","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","143","Central Asia","2007","9.964","2007","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","143","Central Asia","2012","6.558","2012","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","143","Central Asia","2017","6.308","2017","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","143","Central Asia","2022","6.058","2022","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","144","Sri Lanka","2016","9.8","2016","","","","","DHS 2016",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","145","Western Asia","2002","22.906","2002","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","145","Western Asia","2007","20.555","2007","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","145","Western Asia","2012","19.187","2012","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","145","Western Asia","2017","19.607","2017","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","145","Western Asia","2022","18.089","2022","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","148","Chad","2019","60.6","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","156","China","2020","2.799","2020","","","","","National Population Census 2020, UNICEF calculations based on China Population Census Yearbook 2020","","The estimate is not officially endorsed by the National Bureau of Statistics China","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","170","Colombia","2015","23.443","2015","","","","","DHS 2015",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","174","Comoros","2012","31.645","2012","","","","","DHS 2012",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","178","Congo","2015","27.3","2014-15","","","","","MICS 2014-15",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","180","Democratic Republic of the Congo","2018","29.113","2017-18","","","","","MICS 2017-18",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","188","Costa Rica","2018","17.1","2018","","","","","MICS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","192","Cuba","2019","29.4","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","199","Least Developed Countries (LDCs)","2002","47.971","2002","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","199","Least Developed Countries (LDCs)","2007","46.216","2007","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","199","Least Developed Countries (LDCs)","2012","45.173","2012","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","199","Least Developed Countries (LDCs)","2017","40.647","2017","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","199","Least Developed Countries (LDCs)","2022","37.146","2022","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","202","Sub-Saharan Africa","2002","36.709","2002","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","202","Sub-Saharan Africa","2007","36.192","2007","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","202","Sub-Saharan Africa","2012","37.616","2012","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","202","Sub-Saharan Africa","2017","35.123","2017","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","202","Sub-Saharan Africa","2022","32.389","2022","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","204","Benin","2018","30.565","2017-18","","","","","DHS 2017-18",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","208","Denmark","2021","0.7","2021","","","","","Statistics Denmark 2021","","The estimate excludes any women who were in a cohabiting relationship before age 16, or in a cohabiting relationship with a man 15+ years their senior.","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","214","Dominican Republic","2019","31.493","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","218","Ecuador","2018","22.2","2018","","","","","ENSANUT 2018",""," ","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","222","El Salvador","2021","19.7","2021","","","","","NHS 2021",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","226","Equatorial Guinea","2011","29.5","2011","","","","","DHS 2011",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","231","Ethiopia","2016","40.268","2016","","","","","DHS 2016",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","232","Eritrea","2010","40.676","2010","","","","","EPHS 2010",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","242","Fiji","2021","4","2021","","","","","MICS 2021",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","246","Finland","2017","0.06","2017","","","","","Statistics Finland 2020","","Estimated from marriage registry data, refers to formal, registered marriages only","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","262","Djibouti","2019","6.451","2019","","","","","EVFF 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","266","Gabon","2012","21.925","2012","","","","","DHS 2012",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","268","Georgia","2018","13.9","2018","","","","","MICS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","270","Gambia","2020","23.1","2019-20","","","","","DHS 2019-20",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","275","State of Palestine","2020","13.4","2019-20","","","","","MICS 2019-20",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","288","Ghana","2018","19.329","2017-18","","","","","MICS 2017-18",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","296","Kiribati","2019","18.435","2018-19","","","","","MICS 2018-19",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","320","Guatemala","2015","29.496","2015","","","","","DHS 2015",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","324","Guinea","2018","46.504","2018","","","","","DHS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","328","Guyana","2014","30.2","2014","","","","","MICS 2014","","Includes reference to visiting unions","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","332","Haiti","2017","14.899","2016-17","","","","","DHS 2016-17",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
