Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Reporting Type],[Sex],[Units]
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","30","Eastern Asia","2007","0.14","2007","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","30","Eastern Asia","2012","0.172","2012","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","30","Eastern Asia","2017","0.147","2017","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","30","Eastern Asia","2022","0.137","2022","","","","","DHS, MICS and other national surveys","","Based on 3 countries with a population coverage 90 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","31","Azerbaijan","2011","1.9","2011","","","","","DHS 2011","","No wealth and education in datasets","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","32","Argentina","2020","2.386","2019-20","","","","","MICS 2019-20","","The sample was national and urban","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","34","Southern Asia","2002","26.255","2002","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","34","Southern Asia","2007","21.797","2007","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","34","Southern Asia","2012","17.452","2012","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","34","Southern Asia","2017","9.47","2017","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","34","Southern Asia","2022","5.682","2022","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","35","South-Eastern Asia","2002","5.167","2002","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","35","South-Eastern Asia","2007","4.071","2007","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","35","South-Eastern Asia","2012","3.414","2012","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","35","South-Eastern Asia","2017","2.523","2017","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","35","South-Eastern Asia","2022","2.063","2022","","","","","DHS, MICS and other national surveys","","Based on 8 countries with a population coverage 92 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","50","Bangladesh","2019","15.483","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","51","Armenia","2016","0.042","2015-16","","","","","DHS 2015-16",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","52","Barbados","2012","7.735","2012","","","","","MICS 2012","","Includes reference to visiting unions","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","56","Belgium","2019","0","2019","","","","","Statistics Belgium derived from the Population register, 2020","","The estimate is generated from the population register and includes married or in legal cohabitation before the age of 15, without checking the age-difference with their partner","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","62","Central and Southern Asia","2002","25.257","2002","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","62","Central and Southern Asia","2007","20.908","2007","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","62","Central and Southern Asia","2012","16.745","2012","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","62","Central and Southern Asia","2017","9.122","2017","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","62","Central and Southern Asia","2022","5.509","2022","","","","","DHS, MICS and other national surveys","","Based on 12 countries with a population coverage 97 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","64","Bhutan","2010","6.2","2010","","","","","MICS 2010",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","68","Bolivia (Plurinational State of)","2016","3.43","2016","","","","","DHS (EDSA) 2016",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","70","Bosnia and Herzegovina","2012","0.158","2011-12","","","","","MICS 2011-12",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","76","Brazil","2006","5.878","2006","","","","","PNDS 2006",""," ","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","84","Belize","2016","6.3","2015-16","","","","","MICS 2015-16","","Includes reference to visiting unions","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","90","Solomon Islands","2015","5.596","2015","","","","","DHS 2015",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","104","Myanmar","2016","1.886","2015-16","","","","","DHS 2015-16",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","108","Burundi","2017","2.817","2016-17","","","","","DHS 2016-17",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","112","Belarus","2019","0.1","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","116","Cambodia","2014","1.937","2014","","","","","DHS 2014",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","120","Cameroon","2018","10.706","2018","","","","","DHS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","132","Cabo Verde","2018","1.8","2018","","","","","DHS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","140","Central African Republic","2019","25.8","2018-19","","","","","MICS 2018-19",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","143","Central Asia","2002","0.322","2002","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","143","Central Asia","2007","0.38","2007","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","143","Central Asia","2012","0.552","2012","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","143","Central Asia","2017","0.144","2017","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","143","Central Asia","2022","0.18","2022","","","","","DHS, MICS and other national surveys","","Based on 5 countries with a population coverage 100 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","144","Sri Lanka","2016","0.9","2016","","","","","DHS 2016",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","145","Western Asia","2002","4.214","2002","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","145","Western Asia","2007","4.337","2007","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","145","Western Asia","2012","3.59","2012","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","145","Western Asia","2017","3.184","2017","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","145","Western Asia","2022","3.505","2022","","","","","DHS, MICS and other national surveys","","Based on 7 countries with a population coverage 56 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","148","Chad","2019","24.2","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","156","China","2020","0.138","2020","","","","","National Population Census 2020, UNICEF calculations based on China Population Census Yearbook 2020","","The estimate is not officially endorsed by the National Bureau of Statistics China","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","170","Colombia","2015","4.867","2015","","","","","DHS 2015",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","174","Comoros","2012","9.978","2012","","","","","DHS 2012",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","178","Congo","2015","6.9","2014-15","","","","","MICS 2014-15",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","180","Democratic Republic of the Congo","2018","8.444","2017-18","","","","","MICS 2017-18",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","188","Costa Rica","2018","2","2018","","","","","MICS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","192","Cuba","2019","4.8","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","199","Least Developed Countries (LDCs)","2002","19.707","2002","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","199","Least Developed Countries (LDCs)","2007","16.668","2007","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","199","Least Developed Countries (LDCs)","2012","16.323","2012","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","199","Least Developed Countries (LDCs)","2017","13.14","2017","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","199","Least Developed Countries (LDCs)","2022","10.356","2022","","","","","DHS, MICS and other national surveys","","Based on 37 countries with a population coverage 87 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","202","Sub-Saharan Africa","2002","13.571","2002","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","202","Sub-Saharan Africa","2007","11.816","2007","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","202","Sub-Saharan Africa","2012","13.888","2012","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","202","Sub-Saharan Africa","2017","12.055","2017","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","202","Sub-Saharan Africa","2022","9.922","2022","","","","","DHS, MICS and other national surveys","","Based on 35 countries with a population coverage 89 per cent of the regional population of women aged 20-24 years","20-24","N","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","204","Benin","2018","9.441","2017-18","","","","","DHS 2017-18",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","214","Dominican Republic","2019","9.435","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","218","Ecuador","2018","3.8","2018","","","","","ENSANUT 2018",""," ","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","222","El Salvador","2021","4.3","2021","","","","","NHS 2021",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","226","Equatorial Guinea","2011","8.6","2011","","","","","DHS 2011",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","231","Ethiopia","2016","14.106","2016","","","","","DHS 2016",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","232","Eritrea","2010","12.857","2010","","","","","EPHS 2010",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","242","Fiji","2021","0.2","2021","","","","","MICS 2021",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","262","Djibouti","2019","1.431","2019","","","","","EVFF 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","266","Gabon","2012","5.614","2012","","","","","DHS 2012",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","268","Georgia","2018","0.3","2018","","","","","MICS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","270","Gambia","2020","5.6","2019-20","","","","","DHS 2019-20",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","275","State of Palestine","2020","0.7","2019-20","","","","","MICS 2019-20",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","288","Ghana","2018","5.002","2017-18","","","","","MICS 2017-18",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","296","Kiribati","2019","2.391","2018-19","","","","","MICS 2018-19",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","320","Guatemala","2015","6.24","2015","","","","","DHS 2015",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","324","Guinea","2018","17.041","2018","","","","","DHS 2018",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","328","Guyana","2014","3.6","2014","","","","","MICS 2014","","Includes reference to visiting unions","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","332","Haiti","2017","2.135","2016-17","","","","","DHS 2016-17",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","340","Honduras","2019","9.162","2019","","","","","MICS 2019",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","356","India","2021","4.8","2019-21","","","","","NFHS 2019-21",""," ","20-24","CA","G","FEMALE","PER_MARW_20T24Y"
"5","5.3","5.3.1","SP_DYN_MRBF15","Proportion of women aged 20-24 years who were married or in a union before age 15 (%)","360","Indonesia","2017","2","2017","","","","","DHS 2017",""," ","20-24","C","G","FEMALE","PER_MARW_20T24Y"
